id,title,genre,imdb_link,plot,poster_path
4593,Family Business,"Crime, Drama",tt0097328,"Jessie is an aging career criminal who has been in more jails, fights, schemes, and lineups than just about anyone else. His son Vito, while currently on the straight and narrow, has had a fairly shady past and is indeed no stranger to illegal activity. They both have great hope for Adam, Vito's son and Jessie's grandson, who is bright, good-looking, and without a criminal past. So when Adam approaches Jessie with a scheme for a burglary he's shocked, but not necessarily uninterested.",data/posters/4593-family-business.jpeg
27846,The Corporation,"Documentary, History",tt0379225,"Since the late 18th century American legal decision that the business corporation organizational model is legally a person, it has become a dominant economic, political and social force around the globe. This film takes an in-depth psychological examination of the organization model through various case studies. What the study illustrates is that in the its behaviour, this type of ""person"" typically acts like a dangerously destructive psychopath without conscience. Furthermore, we see the profound threat this psychopath has for our world and our future, but also how the people with courage, intelligence and determination can do to stop it.",data/posters/27846-the-corporation.jpeg
47382,Step Up,"Crime, Drama, Music, Romance",tt0462590,"In Baltimore, the troublemaker and street dancer Tyler Gage lives with his foster parents in a lower class neighborhood. His best friends are Mac Carter and his little brother Skinny Carter and they used to hang around together, going to parties and stealing cars. After being expelled from a party, the trio breaks in the Maryland School of Arts and commits vandalism, destroying the stage. Tyler is arrested and sentenced to 200 hours of community service in the school and Director Gordon assigns him to help the janitor cleaning the place. One afternoon, the ballet dancer Nora Clark sees Tyler dancing in the parking area and when her partner Andrew has a strain and Tyler offers to help her in the choreography, she accepts the offer; they rehearsal and become close to each other while Tyler becomes friend of the students Miles Darby and Lucy Avila. When Andrew returns, Tyler that is known for quitting everything he starts gives up dancing and leaves Nora alone. After an incident, Tyler has to decide to follow his dream or return to his life of rebel loser.",data/posters/47382-step-up.jpeg
1867,Tarzan and the Lost City,"Action, Adventure, Family, Fantasy",tt0120856,"On the eve of his wedding, John Clayton, Lord of Greystoke (better known as Tarzan), receives a message from the witch doctor Mugambe that his homeland is in danger. It turns out that a treasure hunter named Ravens is searching for the lost city of Opar, and is destroying the jungle and desecrating the villagers' burial grounds in the process. Only Tarzan can stop Ravens and set things right in the African jungle, but will Jane stand for her fiance being away for so long?",data/posters/1867-tarzan-and-the-lost-city.jpeg
2081,The Little Mermaid,"Animation, Family, Fantasy, Musical, Romance",tt0097757,"In Disney's beguiling animated romp, rebellious 16-year-old mermaid Ariel is fascinated with life on land. On one of her visits to the surface, which are forbidden by her controlling father, King Triton, she falls for a human prince. Determined to be with her new love, Ariel makes a dangerous deal with the sea witch Ursula to become human for three days. But when plans go awry for the star-crossed lovers, the king must make the ultimate sacrifice for his daughter.",data/posters/2081-the-little-mermaid.jpeg
438,The Cowboy Way,"Action, Comedy, Crime, Drama, Thriller, Western",tt0109493,"Buddies Pepper Lewis (Woody Harrelson) and Sonny Gilstrap (Kiefer Sutherland) who are championship rodeo partners travel to New York to find their missing friend, Nacho Salazar Joaquín Martínez after he disappears in New York City to pick up his daughter, Theresa (Cara Buono). When Pepper and Sonny find that neither is anywhere to be found, they go about the wacky adventure of finding Nacho and Theresa, and in the process, test the foundation of their friendship. Along the way, they find themselves entwined in the inner workings of a New York sweat shop where Theresa has been enslaved after traveling to the U.S.A. from Cuba. Going about doing things in a cowboy way, Pepper and Sonny put their small town skills to the test in a big city kind of way and rescue Theresa from the thugs.",data/posters/438-the-cowboy-way.jpeg
1975,Friday the 13th Part 2,"Horror, Mystery, Thriller",tt0082418,"Months after Alice beheaded psycho killer/mother Pamela Voorhees at Camp Crystal Lake, survivor Alice is still traumatized because of the murders. But there is one problem. Mrs. Voorhee's son Jason never drowned and died.So he saw Alice behead Mrs. Voorhees. Jason finds Alice soon and murders her. Five years later a camp counselor in training program begins at Campanack Lodge. Right near Jason's home.Camp Crystal Lake. As teenagers in the program start snooping around Camp Crystal Lake, they start getting killed violently one by one.",data/posters/1975-friday-the-13th-part-2.jpeg
6216,Nowhere in Africa,"Biography, Drama, History",tt0161860,"A Jewish family in Germany emigrate short before the Second World War. They move to Kenya to start running a farm, but not all members of the family come to an arrangement with their new life. Shortly after their departure, things are changing in Germany very quickly, and a turning back seems impossible. So everyone has to arrange himself with the new life in a new continent.",data/posters/6216-nowhere-in-africa.jpeg
265,Como agua para chocolate,"Drama, Romance",tt0103994,"In a forgotten Mexico village Tita and Pedro fall in love, but their marriage is forbidden as to traditions. Mother Elena sees Tita's role as her caretaker for life - no youngest daughter has ever married and her daughter will not be the first to break tradition. Tita's heart breaks when her mother offers Pedro her sister instead of her, and he accepted it just to live near Tita- he says. Now they live in the same house, and mother Elena cannot forbid their love as she did their marriage.",data/posters/265-como-agua-para-chocolate.jpeg
3551,Marathon Man,"Crime, Thriller",tt0074860,"In New York, the brother of an infamous Nazi war criminal in hiding is killed in a head-on collision with an oil truck. Shortly thereafter, members of a covert U.S. government group called the Division begin being murdered one by one. Meanwhile, graduate student and marathon runner Thomas ""Babe"" Levy researches history as his father, who committed suicide after the Communist witch hunts of the McCarthy era ruined his reputation. When he sees his brother, one Division member, stabbed to death, it is revealed that Christian Szell, the White Angel of Auschwitz, is wrapping up loose ends to smuggle priceless diamonds from the United States.",data/posters/3551-marathon-man.jpeg
4,Waiting to Exhale,"Comedy, Drama, Romance",tt0114885,"This story based on the best selling novel by Terry McMillan follows the lives of four African-American women as they try to deal with their very lives. Friendship becomes the strongest bond between these women as men, careers, and families take them in different directions. Often light-hearted this movie speaks about some of the problems and struggles the modern women face in today's world.",data/posters/4-waiting-to-exhale.jpeg
27866,In My Father's Den,"Drama, Mystery, Thriller",tt0385017,"Paul, a prize-winning war journalist, returns to his remote New Zealand hometown due to the death of his father, battle-scarred and world-weary. For the discontented sixteen-year-old Celia he opens up a world she has only dreamed of. She actively pursues a friendship with him, fascinated by his cynicism and experience of the world beyond her small-town existence. But many, including the members of both their families, frown upon the friendship and when Celia goes missing, Paul becomes the increasingly loathed and persecuted prime suspect in her disappearance. As the violent and urgent truth gradually emerges, Paul is forced to confront the family tragedy and betrayal that he ran from as a youth, and to face the grievous consequences of silence and secrecy that has surrounded his entire adult life.",data/posters/27866-in-my-fathers-den.jpeg
1397,Bastard Out of Carolina,Drama,tt0115633,"Difficult tale of poor, struggling South Carolinian mother & daughter, who each face painful choices with their resolve and pride. Bone, the eldest daughter, and Anney her tired mother, grow both closer and farther apart: Anney sees Glen as her last chance.",data/posters/1397-bastard-out-of-carolina.jpeg
6996,Highlander II: The Quickening,"Action, Adventure, Fantasy, Sci-Fi, Thriller",tt0102034,"The second ""Highlander"" movie, again with Christopher Lambert and Sean Connery. It's the year 2024 and all the ozone above Earth has gone. To protect people from dying, MacLeod helped in the construction of a giant ""shield"", several years ago. But, since there isn't left anyone Immortal after MacLeod's victory in the previous film, he has stopped being an Immortal himself. Now he is just an old man, until one day some other Immortals arrive on our planet. You see, the Immortals come from another planet...",data/posters/6996-highlander-ii-the-quickening.jpeg
386,S.F.W.,"Comedy, Drama",tt0111048,"Cliff Spab is a guy who doesn't really care about anything. He gets held hostage at a store for 36 days by terrorists, who demand that the entire thing be broadcast on national television. Cliff ends up taking a bullet for fellow hostage Wendy - making him a national hero. The two are the sole survivors of the ordeal, and soon become prisoners of the media. Cliff escapes it all, only to find himself being pushed further away from Wendy when he needs her most.",data/posters/386-sfw.jpeg
1769,The Replacement Killers,"Action, Crime, Thriller",tt0120008,"John Lee is the best hitman money can buy. But when John refuses to kill because of the seven year-old son of his target, John's bosses send someone after John to kill him and then take his place in the ring of hitmen. John then teams up with Meg Coburn to help him escape these ""Replacement Killers.""",data/posters/1769-the-replacement-killers.jpeg
38294,Beowulf & Grendel,"Action, Adventure, Drama, Fantasy",tt0402057,"The blood-soaked tale of a Norse warrior's battle against the great and murderous troll, Grendel. Out of allegiance to the King Hrothgar, the much respected Lord of the Danes, Beowulf leads a troop of warriors across the sea to rid a village of the marauding monster. The monster, Grendel, is not a creature of mythic powers, but one of flesh and blood - immense flesh and raging blood, driven by a vengeance from being wronged, while Beowulf, a victorious soldier in his own right, has become increasingly troubled by the hero-myth rising up around his exploits. Beowulf's willingness to kill on behalf of Hrothgar wavers when it becomes clear that the King is more responsible for the troll's rampages than was first apparent. As a soldier, Beowulf is unaccustomed to hesitating. His relationship with the mesmerizing witch, Selma, creates deeper confusion. Swinging his sword at a great, stinking beast is no longer such a simple act. The story is set in barbarous Northern Europe where the reign of the many-gods is giving way to one - the southern invader, Christ. Beowulf is a man caught between sides in this great shift, his simple code transforming and falling apart before his eyes. Vengeance, loyalty and mercy powerfully entwine. A story of blood and beer and sweat, which strips away the mask of the hero-myth, leaving a raw and tangled tale.",data/posters/38294-beowulf--grendel.jpeg
4741,Together,"Comedy, Drama, Romance",tt0203166,"It is the 70s and a group of very different individuals live together as a community. One of the members sister, Elisabeth needs a new place to stay with her children after having had enough of her alcoholist and abusive husband. Elisabeth is neither a socialist, feminist or into the green movement but ends up loving living in the community where they all learn from eachother. The film makes a little fun of people with strong ideals and ""square"" minds whether they be vegans, communists or people who absolutely disgust vegans or socialists, in the end the message of the film is that people can grow and gain from bonding with eachother. It also shows how we need to shape up a little for this to work, either through working with own behaviour that affects other people badly (like alcoholism or abuse) or the need to set up own boundaries and not let other people walk all over oneself.",data/posters/4741-together.jpeg
405,Highlander: The Final Dimension,"Action, Fantasy, Romance, Sci-Fi",tt0110027,"The third Highlander movie takes place at 1994, which means it's a prequel of the second film. After the death of his beloved wife Heather some centuries ago, Connor MacLeod left the highlands of Scotland and wandered around the world. Finally, he got to Japan, where he met the famous sorcerer Nakano, who was an Immortal too. Soon, they became friends, and Nakano taught Conor some tricks. But one day, an old enemy, Kane, came to Japan willing to find Nakano's cave and kill him. Although he succeeded, after cutting Nakano's head the mountain collapsed and Kane was trapped. Now, centuries after, an excavation reveals Nakano's cave...",data/posters/405-highlander-the-final-dimension.jpeg
2207,Jamaica Inn,"Adventure, Crime",tt0031505,"Set in Cornwall where a young orphan, Mary, is sent to live with Aunt Patience and Uncle Joss who are the landlords of the Jamaica Inn. Mary soon realizes that her uncle's inn is the base of a gang of ship wreckers who lure ships to their doom on the rocky coast. The girl starts fearing for her life.",data/posters/2207-jamaica-inn.jpeg
2389,Psycho,"Horror, Mystery, Thriller",tt0155975,"Marion Crane steals a lot of cash from a man whom her boss is in business with. On the way to see her boyfriend, she stops off by an old motel, run by the odd Norman Bates. She is murdered in the shower. Her sister, boyfriend, and a private investigator try to find out where she is, while we learn more about Norman Bates.",data/posters/2389-psycho.jpeg
2942,Flashdance,"Drama, Music, Romance",tt0085549,"Alex Owens is a female dynamo: steel worker by day, exotic dancer by night. Her dream is to get into a real dance company, though, and with encouragement from her boss/boyfriend, she may get her chance. The city of Pittsburgh co-stars. What a feeling!",data/posters/2942-flashdance.jpeg
8970,Finding Neverland,"Biography, Drama, Family",tt0308644,"1903 London. Renowned playwright J.M. Barrie (James)'s latest effort has garnered less than positive reviews, something he knew would be the case even before the play's mounting. This failure places pressure on James to write another play quickly as impresario Charles Frohman needs another to replace the failure to keep his theater viable. Out for a walk with his dog in part to let his creative juices flow, James stumbles upon the Llewelyn Davies family: recently widowed Sylvia Llewelyn Davies (the daughter of now deceased author George L. Du Maurier) and her four adolescent sons. James and the family members become friends, largely based on he and the boys being able to foster in each other the imagination of children, James just being the biggest among them in this regard. Sylvia also welcomes James into their lives, he who becomes an important and integral part of it. Among the six of them, the only one who does not want to partake is Sylvia's third, Peter Llewelyn Davies, who is still grieving the reality of their lives, where his father was there one day planning an outing for the family, and gone the next. Two other people who don't appreciate James in the Llewelyn Davies' lives are: his wife, Mary Barrie, who always feels the need to be the responsible one in their relationship and who feels threatened by his friendship with an unmarried woman; and Emma du Maurier, Sylvia's overbearing mother, who sees him as an obstacle to Sylvia moving on with her life with another potential husband, and an impediment to maintaining discipline within the boys. James still hopes to bring Peter out of his self-imposed shell, but in the process comes up with an idea for another play based on an amalgam of himself and Peter, that play which eventually becomes what Charles sees as a largely unmountable and thus doomed production called ""Peter Pan"". This process of helping Peter could take a step backward when it looks like Sylvia may imminently befall a similar fate to that of her late husband.",data/posters/8970-finding-neverland.jpeg
2132,Who's Afraid of Virginia Woolf?,Drama,tt0061184,"George and Martha are a middle aged married couple, whose charged relationship is defined by vitriolic verbal battles, which underlies what seems like an emotional dependence upon each other. This verbal abuse is fueled by an excessive consumption of alcohol. George being an associate History professor in a New Carthage university where Martha's father is the President adds an extra dimension to their relationship. Late one Saturday evening after a faculty mixer, Martha invites Nick and Honey, an ambitious young Biology professor new to the university and his mousy wife, over for a nightcap. As the evening progresses, Nick and Honey, plied with more alcohol, get caught up in George and Martha's games of needing to hurt each other and everyone around them. The ultimate abuse comes in the form of talk of George and Martha's unseen sixteen year old son, whose birthday is the following day.",data/posters/2132-whos-afraid-of-virginia-woolf.jpeg
2349,Mona Lisa,"Crime, Drama, Romance",tt0091538,"George, after getting out of prison, begins looking for a job, but his time in prison has reduced his stature in the criminal underworld. The only job he can find is to be a driver for Simone, a beautiful high-priced call girl, with whom he forms an at first grudging, and then real affection. Only Simone's playing a dangerous game, and when George agrees to help her, they both end up in a huge amount of trouble with Mortwell, the local kingpin.",data/posters/2349-mona-lisa.jpeg
1260,M,"Crime, Mystery, Thriller",tt0022100,"In Germany, Hans Beckert is an unknown killer of girls. He whistles Edvard Grieg's 'In The Hall of the Mountain King', from the 'Peer Gynt' Suite I Op. 46 while attracting the little girls for death. The police force pressed by the Minister give its best effort trying unsuccessfully to arrest the serial killer. The organized crime has great losses due to the intense search and siege of the police and decides to chase the murderer, with the support of the beggars association. They catch Hans and briefly judge him.",data/posters/1260-m.jpeg
27784,One Missed Call,"Horror, Mystery",tt0366292,"People mysteriously start receiving voicemail messages from their future selves, in the form of the sound of them reacting to their own violent deaths, along with the exact date and time of their future death, listed on the message log. The plot thickens as the surviving characters pursue the answers to this mystery which could save their lives.",data/posters/27784-one-missed-call.jpeg
23,Assassins,"Action, Crime, Thriller",tt0112401,"Robert Rath is a seasoned hitman who just wants out of the business with no back talk. But, as things go, it ain't so easy. A younger, peppier assassin named Bain is having a field day trying to kill said older assassin. Rath teams up with a computer hacker named Electra to defeat the obsessed Bain.",data/posters/23-assassins.jpeg
2478,Three Amigos!,"Comedy, Western",tt0092086,"Three out of work silent movie actors are accidentally drawn to a Mexican village that is being harassed by a gang of outlaws. The three, 'Ned', 'Lucky Day' and 'Dusty Bottoms' play 'Lone Ranger' types in their movies, but must play their parts for real now.",data/posters/2478-three-amigos.jpeg
5704,Without Warning,"Horror, Sci-Fi, Thriller",tt0081764,"Sandy and Greg are two teenage kids going camping with their friends in California. Their plan is to go to the lake in town, and despite warnings from the creepy town gas station owner, Joe Taylor, the kids go camping there and end up separated from each other. Greg and Sandy team up with Taylor to save the town, but unfortunately for them, Taylor is rather eccentric and fixated on hunting down the hostile alien threatening them, and a former Vietnam war veteran, Fred Dobbs, is convinced that Sandy and Greg are the aliens.",data/posters/5704-without-warning.jpeg
5363,The New Guy,Comedy,tt0241760,"Dizzy Harrison is an unpopular, high school geek going through a hellish senior year. In an attempt to make a new identity for himself, Dizzy gets himself expelled from his high school, learns the technics of being cool from a prison inmate, and enrolls at a new high school under the alias Gil Harris, to make new friends where he soon gains respect from the jocks and geeks alike. Dizzy then gets noticed by the head cheerleader, Danielle, and helps the school football team gain self-respect to win games. But things unknowingly begin to turn sour when Danielle's disgruntled boyfriend begins investigating into ""Gil Harris'"" past to uncover any dirt on him.",data/posters/5363-the-new-guy.jpeg
198,Strange Days,"Action, Crime, Drama, Sci-Fi, Thriller",tt0114558,"Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?",data/posters/198-strange-days.jpeg
7839,Love Crazy,"Comedy, Romance",tt0033852,Steve and Susan Ireland are about to celebrate their 4th wedding anniversary by re-enacting their first date. When Susan's meddling mother interrupts and injures herself. Steve is left to take care of her and when he meets an old flame in the elevator--Susan's mother takes the opportunity to break-up their marriage. She convinces Susan that Steve is cheating on her-Susan files for divorce. Steve has one solution to save his marriage...Pretend he is insane.,data/posters/7839-love-crazy.jpeg
1770,B. Monkey,"Crime, Drama, Romance, Thriller",tt0120594,"Alan Furnace is a young man with the perfectly proper, quiet life of a London school teacher. But beneath all of that decency lies a burning desire for excitement and he just found it. She's a woman unlike any other: Unruly Irish eyes, Latin lips... her name is Beatrice, but on the streets they call her B. Monkey. She's about to take him on an outrageous, dangerous and sexy ride through the wild side of London.",data/posters/1770-b-monkey.jpeg
427,Boxing Helena,"Drama, Mystery, Romance, Thriller",tt0106471,"A top surgeon is besotted with a beautiful woman who once ditched him. Unable to come to terms with life without her, he tries to convince her that they need each other. She has other ideas, but an horrific accident leaves her at his mercy. The plot is bizarre and perhaps sick at times, ending abruptly and with a twist.",data/posters/427-boxing-helena.jpeg
48032,The Tiger and the Snow,"Comedy, Drama, Romance, War",tt0419198,"Love and injury in time of war. Attilio de Giovanni teaches poetry in Italy. He has a romantic soul, and women love him. But he is in love with Vittoria, and the love is unrequited. Every night he dreams of marrying her, in his boxer shorts and t-shirt, as Tom Waits sings. Vittoria travels to Iraq with her friend, Fuad, a poet; they are there with the second Gulf War breaks out. Vittoria is injured. Attilio must get to her side, and then, as war rages around him, he must find her the medical care she needs. In war, does love conquer all?",data/posters/48032-the-tiger-and-the-snow.jpeg
6692,Stoked: The Rise and Fall of Gator,"Documentary, Sport",tt0271211,"STOKED tells the story of 80s skateboarding icon and convicted killer Mark ""Gator"" Rogowski. Spanning a decade from the early 80s to early 90s, STOKED is the fascinating character study of a young man's development, couched within the social and historical framework of skateboarding's biggest era. STOKED takes a trip to the 'in-your-face' era of 80s youth pop culture, exploring the mechanism of fame and its darker consequences in one man. A thoughtful and energetic look back at the apex of punk rock, neon jams, and the early days of MTV, the archival documentary follows skateboarding from its grass roots in Southern California backyards to an international phenomenon. Featuring skateboarding legends such as Tony Hawk, Stacy Peralta, Lance Mountain, Steve Caballero, and testimony from Mark ""Gator"" Rogowski from behind bars, STOKED dramatically reveals for the first time the factors leading to a hero's tragic fall from grace, and the unyielding spirit that allows skateboarding to reinvent itself.",data/posters/6692-stoked-the-rise-and-fall-of-gator.jpeg
4969,And Then There Were None,"Crime, Drama, Mystery, Thriller",tt0037515,"Ten people are invited for a weekend on an island by a Mr U. N. Own, but he isn't on the island. At dinner a record is played, by that all the people are accused of murder, suddenly the first of them is dead, then the next... It seems to be that one of them is the murderer Mr. U. N. Own, but the person in suspect is always the person who is murdered next. At last only two people seem to be left.",data/posters/4969-and-then-there-were-none.jpeg
1034,Freeway,"Comedy, Crime, Drama, Thriller",tt0116361,"Little Red Riding Hood for the 1990's: After her mom and step-dad are arrested, 15-year-old Vanessa Lutz decides that instead of once again being put into a foster home, she'd rather go and search for the grandmother she's never met, and live with her. ""On the way to grandma's house,"" (actually a trailer park) Vanessa's car breaks down, and she's picked up from the side of the road by Bob Wolverton, a counselor at a school for troubled boys. Bob slowly earns Vanessa's trust, and eventually convinces her to talk about her sexual abuse at the hands of her stepfather. When Vanessa realizes that Bob is enjoying what she's saying, she realizes that he's ""The I-5 Killer,"" from the news. She tries to get out of his truck, but the inside door handle has been removed...",data/posters/1034-freeway.jpeg
1,Toy Story,"Animation, Adventure, Comedy, Family, Fantasy",tt0114709,"A little boy named Andy loves to be in his room, playing with his toys, especially his doll named ""Woody"". But, what do the toys do when Andy is not with them, they come to life. Woody believes that he has life (as a toy) good. However, he must worry about Andy's family moving, and what Woody does not know is about Andy's birthday party. Woody does not realize that Andy's mother gave him an action figure known as Buzz Lightyear, who does not believe that he is a toy, and quickly becomes Andy's new favorite toy. Woody, who is now consumed with jealousy, tries to get rid of Buzz. Then, both Woody and Buzz are now lost. They must find a way to get back to Andy before he moves without them, but they will have to pass through a ruthless toy killer, Sid Phillips.",data/posters/1-toy-story.jpeg
1220,The Blues Brothers,"Action, Adventure, Comedy, Crime, Music, Musical",tt0080455,"After the release of Jake Blues from prison, he and brother Elwood go to visit ""The Penguin"", the last of the nuns who raised them in a boarding school. They learn the Archdiocese will stop supporting the school and will sell the place to the Education Authority. The only way to keep the place open is if the $5000 tax on the property is paid within 11 days. The Blues Brothers want to help, and decide to put their blues band back together and raise the money by staging a big gig. As they set off on their ""mission from God"" they seem to make more enemies along the way. Will they manage to come up with the money in time?",data/posters/1220-the-blues-brothers.jpeg
26317,Emmanuelle,Drama,tt0071464,"Emmanuelle is a beautiful young model and lives in Bangkok together with her husband Jean, who's several years older. She likes him because he's taught her much, and he likes her because she's learning so well - and wants to often. Both are very tolerant in matters of extramarital affairs, so he doesn't mind the young Marie-Ange coming over every so often, although she obviously wants more than talk from his wife. But Emmanuelle is more fascinated by the older Bee, and joins her on a trip into the jungle.",data/posters/26317-emmanuelle.jpeg
766,I Shot Andy Warhol,"Biography, Drama",tt0116594,"Based on the true story of Valerie Solanas who was a 60s radical preaching hatred toward men in her ""Scum"" manifesto. She wrote a screenplay for a film that she wanted Andy Warhol to produce, but he continued to ignore her. So she shot him. This is Valerie's story.",data/posters/766-i-shot-andy-warhol.jpeg
47950,Hollywoodland,"Biography, Crime, Drama, History, Mystery, Romance, Thriller",tt0427969,"Struggling private investigator Louis Simo treats his work more as a means to make a living than a want to do right by what few clients he has. Through connections with the investigation firm for which he used to work, Simo is hired by Helen Bessolo to investigate the death of her son, actor George Reeves. Reeves was best known for his title role in Adventures of Superman (1952), a role which he always despised, in part since it typecast him as a ""cartoon"", despite it bringing him a certain fame. His June 16, 1959 death by a single gunshot wound while in his bedroom in his Los Angeles home was ruled a suicide by the police, the death which occurred when the house was filled with people. Reeves' story is told in part in flashback as Simo, who is trying to make a name for himself with this case, talks to or tries to talk to some of the players involved, most specifically the wife of MGM General Manager E.J. Mannix, Toni Mannix, with whom Reeves was having a relatively open and gift-lucrative affair (she bought him that house), and Reeves' fiancée at the time of his death, Lenore Lemmon, an aspiring actress who some felt didn't love Reeves (or vice versa). As Simo proceeds with his high-profile investigation, he learns that someone doesn't want him snooping around. Through the process, Simo evaluates his own professional and personal life, the latter of which includes a somewhat strained relationship with his wife and son.",data/posters/47950-hollywoodland.jpeg
3919,Hellraiser III: Hell on Earth,Horror,tt0104409,"Pinhead is stuck in a block after the Big Confrontation in ""Hellbound,"" The block containing Pinhead and the puzzle cube is bought by a young playboy as sculpture. Pinhead busies himself escaping by getting the playboy to lure victims to his presence so he can use their blood. Once free, he seeks to destroy the puzzle cube so he need never return to Hell, but a female reporter is investigating the grisly murders and stands in his way.",data/posters/3919-hellraiser-iii-hell-on-earth.jpeg
287,Nina Takes a Lover,"Comedy, Romance",tt0110671,"When Ninas husband goes off for a few weeks to work, she meets and starts seeing a photographer. This story is told as an interview by a journalist writing about adultery who is talking with both Nina and the photographer in separate interviews. Through him, we learn much about the couple and their attitudes on adultery.",data/posters/287-nina-takes-a-lover.jpeg
2287,Them!,"Horror, Sci-Fi",tt0047573,"In the New Mexico desert, Police Sgt. Ben Peterson and his partner find a child wandering in the desert and sooner they discover that giant ants are attacking the locals. FBI agent Robert Graham teams up with Ben and with the support of Dr. Harold Medford and his daughter Dr. Patricia 'Pat' Medford, they destroy the colony of ants in the middle of the desert. Dr. Harold Medford explains that the atomic testing in 1945 developed the dangerous mutant ants. But they also discover that two queen ants have flown away to Los Angeles and they are starting a huge colony in the underground of the city. When a mother reports that her two children are missing, the team and the army have a lead to follow. Will they arrive in time to save the children and destroy the colony?",data/posters/2287-them.jpeg
2162,The NeverEnding Story II: The Next Chapter,"Adventure, Drama, Family, Fantasy",tt0100240,"Once again, Bastian is transported to the world of Fantasia which he recently managed to save from destruction. However, the land is now being destroyed by an evil sorceress, Xayide, so he must join up with Atreyu and face the Emptiness once more.",data/posters/2162-the-neverending-story-ii-the-next-chapter.jpeg
3442,Band of the Hand,"Action, Crime, Drama",tt0090693,"In an attempt of resocialisation, five hopeless juvenile criminals are sent away from prison into the Everglades for a survival training under the Indian Joe. When this is successful, they move back to Miami. However this offends the former illegal inhabitants of their house, all loyal customers of drug baron Cream. The conflict leads to armed fights.",data/posters/3442-band-of-the-hand.jpeg
5768,Modern Problems,"Comedy, Fantasy, Sci-Fi",tt0082763,"Air traffic controller Max Fiedler is unhappy with his career and his second marriage. An exposure to toxic waste gives him the power of telekinesis. He comes to a crossroads at a beachhouse he shares with his wife, his ex, and a voodoo priestess.",data/posters/5768-modern-problems.jpeg
6853,Campus Man,Comedy,tt0092717,"Todd Barret is an aspiring businessman. He's got what it takes, but what he doesn't have is enough money to stay in college. So he cooks up a plan to make the first ever all male sports calendar. He eventually convinces Cactus Jack, a very shadowy and tough loan shark, to give him enough money to make the deal. Todd makes enough to pay for his education, but what about the money he owes Cactus Jack?",data/posters/6853-campus-man.jpeg
4802,Operation Petticoat,"Comedy, Romance, War",tt0053143,"A submarine newly commissioned is damaged in the opening days of WW II. A captain, looking for a command insists he can get it to a dockyard and captain it. Going slowly to this site, they find a stranded group of Army nurses and must take them aboard. How bad can it get? Trying to get a primer coat on the sub, they have to mix white and red in order to have enough. When forced to flee the dock during an air attack, they find themselves with the world's only Pink submarine, still with 5 women in the tight quarters of a submarine.",data/posters/4802-operation-petticoat.jpeg
6890,Elephant,"Crime, Drama, Thriller",tt0363589,A day in the lives of a group of average teenage high school students. The film follows every character and shows their daily routines. However two of the students plan to do something that the student body won't forget.,data/posters/6890-elephant.jpeg
4529,Bagdad Cafe,"Comedy, Drama",tt0095801,"Out of Rosenheim (Bagdad Café) is a look into the minds and lives of some people most of us have met but few of us know much about. This movie exemplifies how one person in the right place can affect a community of lives. The Adlons seem to express the view that all change and ""magic"" comes from hard work and mutual acceptance. A well-crafted view of the lives of tourists everywhere and the difficulties they can face. A Whimsical and lovingly Photographed look at the vast wasteland that is too often ignored by much of humanity.",data/posters/4529-bagdad-cafe.jpeg
4971,Moscow on the Hudson,"Comedy, Drama, Romance",tt0087747,"A Russian circus visits the US. A clown wants to defect, but doesn't have the nerve. His saxophone playing friend however comes to the decision to defect in the middle of Bloomingdales. He is befriended by the black security guard and falls in love with the Italian immigrant from behind the perfume counter. We follow his life as he works his way through the American dream and tries to find work as a musician.",data/posters/4971-moscow-on-the-hudson.jpeg
5889,A Cruel Romance,"Drama, History, Romance",tt0090368,"Cinematographic adaptation of classical Russian play ""Dowry-less"" by A. Ostrovsky. Noble but poor widow seeks to arrange marriage for her three daughters. She maintains ""open house"" or provincial form of salon hoping to attract gentlemen well-off enough to marry for love to a dowry-less.",data/posters/5889-a-cruel-romance.jpeg
3794,Chuck & Buck,"Comedy, Drama",tt0200530,"Buck is a man-child who has lived his existence in a life of Romper Room, kindergarten collages, and lollipops. When his mother dies suddenly, Buck remembers his old childhood friend Chuck, with whom he feels a need to reconnect after having invited him to his mother's funeral. Buck treks out to Los Angeles where Chuck, an up-and-coming music record executive, is living his life. Buck ends up developing an obsession with Chuck and begins stalking him.",data/posters/3794-chuck--buck.jpeg
2537,Beyond the Poseidon Adventure,"Action, Adventure",tt0078856,"After ""The Poseidon Adventure"", in which the ship got flipped over by a tidal wave, the ship drifts bottom-up in the sea. While the passengers are still on board waiting to be rescued, two rivaling salvage parties enter the ship on search for money, gold and a small amount of plutonium.",data/posters/2537-beyond-the-poseidon-adventure.jpeg
31698,Son of the Mask,"Comedy, Family, Fantasy",tt0362165,Tim Avery is a cartoonist who loves his dog Odis. Then one day Odis finds a strange green mask. Then Tim puts it on and has a baby with his wife with the mask on. The baby then gets ahold of powers of the mask. Meanwhile Loki (Alan Cumming) must find the mask before Odin gets mad,data/posters/31698-son-of-the-mask.jpeg
